prayerId,cityId,cityNameAR,cityNameEN,month,day,date,fajr,sunrise,dhuhr,asr,maghrib,isha
13669,38,طبقة,tbqa,5,7,05-07,04:46:00,06:16:00,13:06:00,16:39:00,19:51:00,21:17:00
13670,38,طبقة,tbqa,5,8,05-08,04:45:00,06:16:00,13:06:00,16:39:00,19:51:00,21:18:00
13671,38,طبقة,tbqa,5,9,05-09,04:44:00,06:15:00,13:05:00,16:39:00,19:52:00,21:19:00
13672,38,طبقة,tbqa,5,10,05-10,04:43:00,06:14:00,13:05:00,16:39:00,19:53:00,21:20:00
13673,38,طبقة,tbqa,5,11,05-11,04:42:00,06:13:00,13:05:00,16:39:00,19:53:00,21:21:00
13674,38,طبقة,tbqa,5,12,05-12,04:41:00,06:13:00,13:05:00,16:39:00,19:54:00,21:22:00
13675,38,طبقة,tbqa,5,13,05-13,04:40:00,06:12:00,13:05:00,16:39:00,19:55:00,21:23:00
13676,38,طبقة,tbqa,5,14,05-14,04:39:00,06:11:00,13:05:00,16:39:00,19:55:00,21:23:00
13677,38,طبقة,tbqa,5,15,05-15,04:39:00,06:11:00,13:05:00,16:39:00,19:56:00,21:24:00
13678,38,طبقة,tbqa,5,16,05-16,04:38:00,06:10:00,13:06:00,16:39:00,19:57:00,21:25:00
13679,38,طبقة,tbqa,5,17,05-17,04:37:00,06:09:00,13:06:00,16:39:00,19:57:00,21:26:00
13680,38,طبقة,tbqa,5,18,05-18,04:36:00,06:09:00,13:06:00,16:39:00,19:58:00,21:27:00
13681,38,طبقة,tbqa,5,19,05-19,04:35:00,06:08:00,13:06:00,16:39:00,19:59:00,21:28:00
13682,38,طبقة,tbqa,5,20,05-20,04:34:00,06:08:00,13:06:00,16:39:00,19:59:00,21:29:00
13683,38,طبقة,tbqa,5,21,05-21,04:34:00,06:07:00,13:06:00,16:39:00,20:00:00,21:30:00
13684,38,طبقة,tbqa,5,22,05-22,04:33:00,06:07:00,13:06:00,16:39:00,20:00:00,21:31:00
13685,38,طبقة,tbqa,5,23,05-23,04:32:00,06:06:00,13:06:00,16:39:00,20:01:00,21:32:00
13686,38,طبقة,tbqa,5,24,05-24,04:32:00,06:06:00,13:06:00,16:39:00,20:02:00,21:32:00
13687,38,طبقة,tbqa,5,25,05-25,04:31:00,06:06:00,13:06:00,16:39:00,20:02:00,21:33:00
13688,38,طبقة,tbqa,5,26,05-26,04:30:00,06:05:00,13:06:00,16:39:00,20:03:00,21:34:00
13689,38,طبقة,tbqa,5,27,05-27,04:30:00,06:05:00,13:06:00,16:39:00,20:03:00,21:35:00
13690,38,طبقة,tbqa,5,28,05-28,04:29:00,06:04:00,13:06:00,16:40:00,20:04:00,21:36:00
13691,38,طبقة,tbqa,5,29,05-29,04:29:00,06:04:00,13:07:00,16:40:00,20:05:00,21:36:00
13692,38,طبقة,tbqa,5,30,05-30,04:28:00,06:04:00,13:07:00,16:40:00,20:05:00,21:37:00
13693,38,طبقة,tbqa,5,31,05-31,04:28:00,06:04:00,13:07:00,16:40:00,20:06:00,21:38:00
13694,38,طبقة,tbqa,6,1,06-01,04:27:00,06:03:00,13:07:00,16:40:00,20:06:00,21:39:00
13695,38,طبقة,tbqa,6,2,06-02,04:27:00,06:03:00,13:07:00,16:40:00,20:07:00,21:39:00
13696,38,طبقة,tbqa,6,3,06-03,04:26:00,06:03:00,13:07:00,16:40:00,20:07:00,21:40:00
13697,38,طبقة,tbqa,6,4,06-04,04:26:00,06:03:00,13:07:00,16:40:00,20:08:00,21:41:00
13698,38,طبقة,tbqa,6,5,06-05,04:26:00,06:03:00,13:08:00,16:40:00,20:08:00,21:41:00
13699,38,طبقة,tbqa,6,6,06-06,04:26:00,06:02:00,13:08:00,16:40:00,20:09:00,21:42:00
13700,38,طبقة,tbqa,6,7,06-07,04:25:00,06:02:00,13:08:00,16:41:00,20:09:00,21:43:00
13701,38,طبقة,tbqa,6,8,06-08,04:25:00,06:02:00,13:08:00,16:41:00,20:10:00,21:43:00
13702,38,طبقة,tbqa,6,9,06-09,04:25:00,06:02:00,13:08:00,16:41:00,20:10:00,21:44:00
13703,38,طبقة,tbqa,6,10,06-10,04:25:00,06:02:00,13:09:00,16:41:00,20:11:00,21:44:00
13704,38,طبقة,tbqa,6,11,06-11,04:25:00,06:02:00,13:09:00,16:41:00,20:11:00,21:45:00
13705,38,طبقة,tbqa,6,12,06-12,04:24:00,06:02:00,13:09:00,16:41:00,20:11:00,21:45:00
13706,38,طبقة,tbqa,6,13,06-13,04:24:00,06:02:00,13:09:00,16:42:00,20:12:00,21:46:00
13707,38,طبقة,tbqa,6,14,06-14,04:24:00,06:02:00,13:09:00,16:42:00,20:12:00,21:46:00
13708,38,طبقة,tbqa,6,15,06-15,04:24:00,06:02:00,13:10:00,16:42:00,20:12:00,21:47:00
13709,38,طبقة,tbqa,6,16,06-16,04:24:00,06:02:00,13:10:00,16:42:00,20:13:00,21:47:00
13710,38,طبقة,tbqa,6,17,06-17,04:24:00,06:02:00,13:10:00,16:42:00,20:13:00,21:47:00
13711,38,طبقة,tbqa,6,18,06-18,04:25:00,06:03:00,13:10:00,16:42:00,20:13:00,21:48:00
13712,38,طبقة,tbqa,6,19,06-19,04:25:00,06:03:00,13:10:00,16:43:00,20:14:00,21:48:00
13713,38,طبقة,tbqa,6,20,06-20,04:25:00,06:03:00,13:11:00,16:43:00,20:14:00,21:48:00
13714,38,طبقة,tbqa,6,21,06-21,04:25:00,06:03:00,13:11:00,16:43:00,20:14:00,21:49:00
13715,38,طبقة,tbqa,6,22,06-22,04:25:00,06:03:00,13:11:00,16:43:00,20:14:00,21:49:00
13716,38,طبقة,tbqa,6,23,06-23,04:25:00,06:04:00,13:11:00,16:44:00,20:14:00,21:49:00
13717,38,طبقة,tbqa,6,24,06-24,04:26:00,06:04:00,13:11:00,16:44:00,20:15:00,21:49:00
13718,38,طبقة,tbqa,6,25,06-25,04:26:00,06:04:00,13:12:00,16:44:00,20:15:00,21:49:00
13719,38,طبقة,tbqa,6,26,06-26,04:26:00,06:04:00,13:12:00,16:44:00,20:15:00,21:49:00
13720,38,طبقة,tbqa,6,27,06-27,04:27:00,06:05:00,13:12:00,16:44:00,20:15:00,21:49:00
13721,38,طبقة,tbqa,6,28,06-28,04:27:00,06:05:00,13:12:00,16:45:00,20:15:00,21:49:00
13722,38,طبقة,tbqa,6,29,06-29,04:28:00,06:06:00,13:12:00,16:45:00,20:15:00,21:49:00
13723,38,طبقة,tbqa,6,30,06-30,04:28:00,06:06:00,13:13:00,16:45:00,20:15:00,21:49:00
13724,38,طبقة,tbqa,7,1,07-01,04:28:00,06:06:00,13:13:00,16:45:00,20:15:00,21:49:00
13725,38,طبقة,tbqa,7,2,07-02,04:29:00,06:07:00,13:13:00,16:45:00,20:15:00,21:49:00
13726,38,طبقة,tbqa,7,3,07-03,04:29:00,06:07:00,13:13:00,16:45:00,20:15:00,21:49:00
13727,38,طبقة,tbqa,7,4,07-04,04:30:00,06:07:00,13:13:00,16:46:00,20:15:00,21:48:00
13728,38,طبقة,tbqa,7,5,07-05,04:31:00,06:08:00,13:13:00,16:46:00,20:15:00,21:48:00
13729,38,طبقة,tbqa,7,6,07-06,04:31:00,06:08:00,13:14:00,16:46:00,20:15:00,21:48:00
13730,38,طبقة,tbqa,7,7,07-07,04:32:00,06:09:00,13:14:00,16:47:00,20:14:00,21:48:00
13731,38,طبقة,tbqa,7,8,07-08,04:32:00,06:09:00,13:14:00,16:47:00,20:14:00,21:47:00
13732,38,طبقة,tbqa,7,9,07-09,04:33:00,06:10:00,13:14:00,16:47:00,20:14:00,21:47:00
13733,38,طبقة,tbqa,7,10,07-10,04:34:00,06:10:00,13:14:00,16:47:00,20:14:00,21:47:00
13734,38,طبقة,tbqa,7,11,07-11,04:34:00,06:11:00,13:14:00,16:47:00,20:14:00,21:46:00
13735,38,طبقة,tbqa,7,12,07-12,04:35:00,06:11:00,13:14:00,16:47:00,20:13:00,21:46:00
13736,38,طبقة,tbqa,7,13,07-13,04:36:00,06:12:00,13:15:00,16:48:00,20:13:00,21:45:00
13737,38,طبقة,tbqa,7,14,07-14,04:37:00,06:12:00,13:15:00,16:48:00,20:13:00,21:45:00
13738,38,طبقة,tbqa,7,15,07-15,04:37:00,06:13:00,13:15:00,16:48:00,20:13:00,21:44:00
13739,38,طبقة,tbqa,7,16,07-16,04:38:00,06:13:00,13:15:00,16:48:00,20:12:00,21:44:00
13740,38,طبقة,tbqa,7,17,07-17,04:39:00,06:14:00,13:15:00,16:48:00,20:12:00,21:43:00
13741,38,طبقة,tbqa,7,18,07-18,04:40:00,06:15:00,13:15:00,16:48:00,20:11:00,21:42:00
13742,38,طبقة,tbqa,7,19,07-19,04:41:00,06:15:00,13:15:00,16:48:00,20:11:00,21:42:00
13743,38,طبقة,tbqa,7,20,07-20,04:41:00,06:16:00,13:15:00,16:48:00,20:11:00,21:41:00
13744,38,طبقة,tbqa,7,21,07-21,04:42:00,06:16:00,13:15:00,16:49:00,20:10:00,21:40:00
13745,38,طبقة,tbqa,7,22,07-22,04:43:00,06:17:00,13:15:00,16:49:00,20:10:00,21:40:00
13746,38,طبقة,tbqa,7,23,07-23,04:44:00,06:18:00,13:15:00,16:49:00,20:09:00,21:39:00
13747,38,طبقة,tbqa,7,24,07-24,04:45:00,06:18:00,13:15:00,16:49:00,20:09:00,21:38:00
13748,38,طبقة,tbqa,7,25,07-25,04:46:00,06:19:00,13:15:00,16:49:00,20:08:00,21:37:00
13749,38,طبقة,tbqa,7,26,07-26,04:46:00,06:19:00,13:15:00,16:49:00,20:07:00,21:36:00
13750,38,طبقة,tbqa,7,27,07-27,04:47:00,06:20:00,13:15:00,16:49:00,20:07:00,21:36:00
13751,38,طبقة,tbqa,7,28,07-28,04:48:00,06:21:00,13:15:00,16:49:00,20:06:00,21:35:00
13752,38,طبقة,tbqa,7,29,07-29,04:49:00,06:21:00,13:15:00,16:49:00,20:06:00,21:34:00
13753,38,طبقة,tbqa,7,30,07-30,04:50:00,06:22:00,13:15:00,16:49:00,20:05:00,21:33:00
13754,38,طبقة,tbqa,7,31,07-31,04:51:00,06:22:00,13:15:00,16:49:00,20:04:00,21:32:00
13755,38,طبقة,tbqa,8,1,08-01,04:52:00,06:23:00,13:15:00,16:49:00,20:03:00,21:31:00
13756,38,طبقة,tbqa,8,2,08-02,04:53:00,06:24:00,13:15:00,16:49:00,20:03:00,21:30:00
13757,38,طبقة,tbqa,8,3,08-03,04:54:00,06:24:00,13:15:00,16:49:00,20:02:00,21:29:00
13758,38,طبقة,tbqa,8,4,08-04,04:54:00,06:25:00,13:15:00,16:49:00,20:01:00,21:28:00
13759,38,طبقة,tbqa,8,5,08-05,04:55:00,06:25:00,13:15:00,16:49:00,20:00:00,21:27:00
13760,38,طبقة,tbqa,8,6,08-06,04:56:00,06:26:00,13:15:00,16:48:00,20:00:00,21:26:00
13761,38,طبقة,tbqa,8,7,08-07,04:57:00,06:27:00,13:15:00,16:48:00,19:59:00,21:25:00
13762,38,طبقة,tbqa,8,8,08-08,04:58:00,06:27:00,13:15:00,16:48:00,19:58:00,21:24:00
13763,38,طبقة,tbqa,8,9,08-09,04:59:00,06:28:00,13:15:00,16:48:00,19:57:00,21:22:00
13764,38,طبقة,tbqa,8,10,08-10,05:00:00,06:29:00,13:15:00,16:48:00,19:56:00,21:21:00
13765,38,طبقة,tbqa,8,11,08-11,05:01:00,06:29:00,13:14:00,16:48:00,19:55:00,21:20:00
13766,38,طبقة,tbqa,8,12,08-12,05:02:00,06:30:00,13:14:00,16:47:00,19:54:00,21:19:00
13767,38,طبقة,tbqa,8,13,08-13,05:02:00,06:30:00,13:14:00,16:47:00,19:53:00,21:18:00
13768,38,طبقة,tbqa,8,14,08-14,05:03:00,06:31:00,13:14:00,16:47:00,19:52:00,21:17:00
13769,38,طبقة,tbqa,8,15,08-15,05:04:00,06:32:00,13:14:00,16:47:00,19:52:00,21:15:00
13770,38,طبقة,tbqa,8,16,08-16,05:05:00,06:32:00,13:14:00,16:46:00,19:51:00,21:14:00
13771,38,طبقة,tbqa,8,17,08-17,05:06:00,06:33:00,13:13:00,16:46:00,19:50:00,21:13:00
13772,38,طبقة,tbqa,8,18,08-18,05:07:00,06:33:00,13:13:00,16:46:00,19:49:00,21:12:00
13773,38,طبقة,tbqa,8,19,08-19,05:08:00,06:34:00,13:13:00,16:46:00,19:47:00,21:10:00
13774,38,طبقة,tbqa,8,20,08-20,05:08:00,06:34:00,13:13:00,16:45:00,19:46:00,21:09:00
13775,38,طبقة,tbqa,8,21,08-21,05:09:00,06:35:00,13:12:00,16:45:00,19:45:00,21:08:00
13776,38,طبقة,tbqa,8,22,08-22,05:10:00,06:36:00,13:12:00,16:44:00,19:44:00,21:07:00
13777,38,طبقة,tbqa,8,23,08-23,05:11:00,06:36:00,13:12:00,16:44:00,19:43:00,21:05:00
13778,38,طبقة,tbqa,8,24,08-24,05:12:00,06:37:00,13:12:00,16:44:00,19:42:00,21:04:00
13779,38,طبقة,tbqa,8,25,08-25,05:12:00,06:37:00,13:11:00,16:43:00,19:41:00,21:03:00
13780,38,طبقة,tbqa,8,26,08-26,05:13:00,06:38:00,13:11:00,16:43:00,19:40:00,21:01:00
13781,38,طبقة,tbqa,8,27,08-27,05:14:00,06:39:00,13:11:00,16:42:00,19:39:00,21:00:00
13782,38,طبقة,tbqa,8,28,08-28,05:15:00,06:39:00,13:11:00,16:42:00,19:38:00,20:59:00
13783,38,طبقة,tbqa,8,29,08-29,05:15:00,06:40:00,13:10:00,16:41:00,19:36:00,20:57:00
13784,38,طبقة,tbqa,8,30,08-30,05:16:00,06:40:00,13:10:00,16:41:00,19:35:00,20:56:00
13785,38,طبقة,tbqa,8,31,08-31,05:17:00,06:41:00,13:10:00,16:40:00,19:34:00,20:54:00
13786,38,طبقة,tbqa,9,1,09-01,05:18:00,06:41:00,13:09:00,16:40:00,19:33:00,20:53:00
13787,38,طبقة,tbqa,9,2,09-02,05:18:00,06:42:00,13:09:00,16:39:00,19:32:00,20:52:00
13788,38,طبقة,tbqa,9,3,09-03,05:19:00,06:43:00,13:09:00,16:39:00,19:30:00,20:50:00
13789,38,طبقة,tbqa,9,4,09-04,05:20:00,06:43:00,13:08:00,16:38:00,19:29:00,20:49:00
13790,38,طبقة,tbqa,9,5,09-05,05:21:00,06:44:00,13:08:00,16:37:00,19:28:00,20:48:00
13791,38,طبقة,tbqa,9,6,09-06,05:21:00,06:44:00,13:08:00,16:37:00,19:27:00,20:46:00
13792,38,طبقة,tbqa,9,7,09-07,05:22:00,06:45:00,13:07:00,16:36:00,19:26:00,20:45:00
13793,38,طبقة,tbqa,9,8,09-08,05:23:00,06:45:00,13:07:00,16:36:00,19:24:00,20:43:00
13794,38,طبقة,tbqa,9,9,09-09,05:23:00,06:46:00,13:07:00,16:35:00,19:23:00,20:42:00
13795,38,طبقة,tbqa,9,10,09-10,05:24:00,06:46:00,13:06:00,16:34:00,19:22:00,20:41:00
13796,38,طبقة,tbqa,9,11,09-11,05:25:00,06:47:00,13:06:00,16:34:00,19:21:00,20:39:00
13797,38,طبقة,tbqa,9,12,09-12,05:25:00,06:47:00,13:06:00,16:33:00,19:19:00,20:38:00
13798,38,طبقة,tbqa,9,13,09-13,05:26:00,06:48:00,13:05:00,16:32:00,19:18:00,20:36:00
13799,38,طبقة,tbqa,9,14,09-14,05:27:00,06:49:00,13:05:00,16:31:00,19:17:00,20:35:00
13800,38,طبقة,tbqa,9,15,09-15,05:27:00,06:49:00,13:05:00,16:31:00,19:15:00,20:34:00
13801,38,طبقة,tbqa,9,16,09-16,05:28:00,06:50:00,13:04:00,16:30:00,19:14:00,20:32:00
13802,38,طبقة,tbqa,9,17,09-17,05:29:00,06:50:00,13:04:00,16:29:00,19:13:00,20:31:00
13803,38,طبقة,tbqa,9,18,09-18,05:29:00,06:51:00,13:03:00,16:29:00,19:12:00,20:30:00
13804,38,طبقة,tbqa,9,19,09-19,05:30:00,06:51:00,13:03:00,16:28:00,19:10:00,20:28:00
13805,38,طبقة,tbqa,9,20,09-20,05:30:00,06:52:00,13:03:00,16:27:00,19:09:00,20:27:00
13806,38,طبقة,tbqa,9,21,09-21,05:31:00,06:52:00,13:02:00,16:26:00,19:08:00,20:25:00
13807,38,طبقة,tbqa,9,22,09-22,05:32:00,06:53:00,13:02:00,16:26:00,19:06:00,20:24:00
13808,38,طبقة,tbqa,9,23,09-23,05:32:00,06:54:00,13:02:00,16:25:00,19:05:00,20:23:00
13809,38,طبقة,tbqa,9,24,09-24,05:33:00,06:54:00,13:01:00,16:24:00,19:04:00,20:21:00
13810,38,طبقة,tbqa,9,25,09-25,05:34:00,06:55:00,13:01:00,16:23:00,19:03:00,20:20:00
13811,38,طبقة,tbqa,9,26,09-26,05:34:00,06:55:00,13:00:00,16:22:00,19:01:00,20:19:00
13812,38,طبقة,tbqa,9,27,09-27,05:35:00,06:56:00,13:00:00,16:22:00,19:00:00,20:18:00
13813,38,طبقة,tbqa,9,28,09-28,05:35:00,06:56:00,13:00:00,16:21:00,18:59:00,20:16:00
13814,38,طبقة,tbqa,9,29,09-29,05:36:00,06:57:00,12:59:00,16:20:00,18:58:00,20:15:00
13815,38,طبقة,tbqa,9,30,09-30,05:37:00,06:58:00,12:59:00,16:19:00,18:56:00,20:14:00
13816,38,طبقة,tbqa,10,1,10-01,05:37:00,06:58:00,12:59:00,16:18:00,18:55:00,20:12:00
13817,38,طبقة,tbqa,10,2,10-02,05:38:00,06:59:00,12:58:00,16:17:00,18:54:00,20:11:00
13818,38,طبقة,tbqa,10,3,10-03,05:38:00,06:59:00,12:58:00,16:17:00,18:53:00,20:10:00
13819,38,طبقة,tbqa,10,4,10-04,05:39:00,07:00:00,12:58:00,16:16:00,18:51:00,20:09:00
13820,38,طبقة,tbqa,10,5,10-05,05:39:00,07:01:00,12:57:00,16:15:00,18:50:00,20:07:00
13821,38,طبقة,tbqa,10,6,10-06,05:40:00,07:01:00,12:57:00,16:14:00,18:49:00,20:06:00
13822,38,طبقة,tbqa,10,7,10-07,05:41:00,07:02:00,12:57:00,16:13:00,18:48:00,20:05:00
13823,38,طبقة,tbqa,10,8,10-08,05:41:00,07:02:00,12:57:00,16:13:00,18:47:00,20:04:00
13824,38,طبقة,tbqa,10,9,10-09,05:42:00,07:03:00,12:56:00,16:12:00,18:45:00,20:03:00
13825,38,طبقة,tbqa,10,10,10-10,05:42:00,07:04:00,12:56:00,16:11:00,18:44:00,20:02:00
13826,38,طبقة,tbqa,10,11,10-11,05:43:00,07:04:00,12:56:00,16:10:00,18:43:00,20:00:00
13827,38,طبقة,tbqa,10,12,10-12,05:44:00,07:05:00,12:55:00,16:09:00,18:42:00,19:59:00
13828,38,طبقة,tbqa,10,13,10-13,05:44:00,07:06:00,12:55:00,16:08:00,18:41:00,19:58:00
13829,38,طبقة,tbqa,10,14,10-14,05:45:00,07:06:00,12:55:00,16:08:00,18:40:00,19:57:00
13830,38,طبقة,tbqa,10,15,10-15,05:45:00,07:07:00,12:55:00,16:07:00,18:38:00,19:56:00
13831,38,طبقة,tbqa,10,16,10-16,05:46:00,07:08:00,12:55:00,16:06:00,18:37:00,19:55:00
13832,38,طبقة,tbqa,10,17,10-17,05:47:00,07:08:00,12:54:00,16:05:00,18:36:00,19:54:00
13833,38,طبقة,tbqa,10,18,10-18,05:47:00,07:09:00,12:54:00,16:05:00,18:35:00,19:53:00
13834,38,طبقة,tbqa,10,19,10-19,05:48:00,07:10:00,12:54:00,16:04:00,18:34:00,19:52:00
13835,38,طبقة,tbqa,10,20,10-20,05:49:00,07:10:00,12:54:00,16:03:00,18:33:00,19:51:00
13836,38,طبقة,tbqa,10,21,10-21,05:49:00,07:11:00,12:54:00,16:02:00,18:32:00,19:50:00
13837,38,طبقة,tbqa,10,22,10-22,05:50:00,07:12:00,12:53:00,16:02:00,18:31:00,19:49:00
13838,38,طبقة,tbqa,10,23,10-23,05:50:00,07:12:00,12:53:00,16:01:00,18:30:00,19:48:00
13839,38,طبقة,tbqa,10,24,10-24,05:51:00,07:13:00,12:53:00,16:00:00,18:29:00,19:47:00
13840,38,طبقة,tbqa,10,25,10-25,05:52:00,07:14:00,12:53:00,15:59:00,18:28:00,19:46:00
13841,38,طبقة,tbqa,10,26,10-26,05:52:00,07:15:00,12:53:00,15:59:00,18:27:00,19:46:00
13842,38,طبقة,tbqa,10,27,10-27,05:53:00,07:15:00,12:53:00,15:58:00,18:26:00,19:45:00
13843,38,طبقة,tbqa,10,28,10-28,05:54:00,07:16:00,12:53:00,15:57:00,18:25:00,19:44:00
13844,38,طبقة,tbqa,10,29,10-29,05:54:00,07:17:00,12:53:00,15:57:00,18:24:00,19:43:00
13845,38,طبقة,tbqa,10,30,10-30,05:55:00,07:18:00,12:53:00,15:56:00,18:24:00,19:42:00
13846,38,طبقة,tbqa,10,31,10-31,05:56:00,07:18:00,12:53:00,15:55:00,18:23:00,19:42:00
13847,38,طبقة,tbqa,11,1,11-01,05:56:00,07:19:00,12:53:00,15:55:00,18:22:00,19:41:00
13848,38,طبقة,tbqa,11,2,11-02,05:57:00,07:20:00,12:53:00,15:54:00,18:21:00,19:40:00
13849,38,طبقة,tbqa,11,3,11-03,05:58:00,07:21:00,12:53:00,15:54:00,18:20:00,19:40:00
13850,38,طبقة,tbqa,11,4,11-04,05:58:00,07:21:00,12:53:00,15:53:00,18:20:00,19:39:00
13851,38,طبقة,tbqa,11,5,11-05,05:59:00,07:22:00,12:53:00,15:53:00,18:19:00,19:38:00
13852,38,طبقة,tbqa,11,6,11-06,06:00:00,07:23:00,12:53:00,15:52:00,18:18:00,19:38:00
13853,38,طبقة,tbqa,11,7,11-07,06:00:00,07:24:00,12:53:00,15:51:00,18:17:00,19:37:00
13854,38,طبقة,tbqa,11,8,11-08,06:01:00,07:25:00,12:53:00,15:51:00,18:17:00,19:37:00
13855,38,طبقة,tbqa,11,9,11-09,06:02:00,07:26:00,12:53:00,15:51:00,18:16:00,19:36:00
13856,38,طبقة,tbqa,11,10,11-10,06:03:00,07:26:00,12:53:00,15:50:00,18:15:00,19:36:00
13857,38,طبقة,tbqa,11,11,11-11,06:03:00,07:27:00,12:53:00,15:50:00,18:15:00,19:35:00
13858,38,طبقة,tbqa,11,12,11-12,06:04:00,07:28:00,12:53:00,15:49:00,18:14:00,19:35:00
13859,38,طبقة,tbqa,11,13,11-13,06:05:00,07:29:00,12:53:00,15:49:00,18:14:00,19:34:00
13860,38,طبقة,tbqa,11,14,11-14,06:05:00,07:30:00,12:54:00,15:48:00,18:13:00,19:34:00
13861,38,طبقة,tbqa,11,15,11-15,06:06:00,07:30:00,12:54:00,15:48:00,18:13:00,19:33:00
13862,38,طبقة,tbqa,11,16,11-16,06:07:00,07:31:00,12:54:00,15:48:00,18:12:00,19:33:00
13863,38,طبقة,tbqa,11,17,11-17,06:08:00,07:32:00,12:54:00,15:47:00,18:12:00,19:33:00
13864,38,طبقة,tbqa,11,18,11-18,06:08:00,07:33:00,12:54:00,15:47:00,18:11:00,19:33:00
13865,38,طبقة,tbqa,11,19,11-19,06:09:00,07:34:00,12:55:00,15:47:00,18:11:00,19:32:00
13866,38,طبقة,tbqa,11,20,11-20,06:10:00,07:35:00,12:55:00,15:47:00,18:11:00,19:32:00
13867,38,طبقة,tbqa,11,21,11-21,06:11:00,07:36:00,12:55:00,15:46:00,18:10:00,19:32:00
13868,38,طبقة,tbqa,11,22,11-22,06:11:00,07:36:00,12:55:00,15:46:00,18:10:00,19:32:00
13869,38,طبقة,tbqa,11,23,11-23,06:12:00,07:37:00,12:56:00,15:46:00,18:10:00,19:31:00
13870,38,طبقة,tbqa,11,24,11-24,06:13:00,07:38:00,12:56:00,15:46:00,18:09:00,19:31:00
13871,38,طبقة,tbqa,11,25,11-25,06:13:00,07:39:00,12:56:00,15:46:00,18:09:00,19:31:00
13872,38,طبقة,tbqa,11,26,11-26,06:14:00,07:40:00,12:57:00,15:46:00,18:09:00,19:31:00
13873,38,طبقة,tbqa,11,27,11-27,06:15:00,07:41:00,12:57:00,15:45:00,18:09:00,19:31:00
13874,38,طبقة,tbqa,11,28,11-28,06:16:00,07:41:00,12:57:00,15:45:00,18:09:00,19:31:00
13875,38,طبقة,tbqa,11,29,11-29,06:16:00,07:42:00,12:58:00,15:45:00,18:09:00,19:31:00
13876,38,طبقة,tbqa,11,30,11-30,06:17:00,07:43:00,12:58:00,15:45:00,18:08:00,19:31:00
13877,38,طبقة,tbqa,12,1,12-01,06:18:00,07:44:00,12:58:00,15:45:00,18:08:00,19:31:00
13878,38,طبقة,tbqa,12,2,12-02,06:18:00,07:45:00,12:59:00,15:45:00,18:08:00,19:31:00
13879,38,طبقة,tbqa,12,3,12-03,06:19:00,07:45:00,13:00:00,15:45:00,18:08:00,19:31:00
13880,38,طبقة,tbqa,12,4,12-04,06:20:00,07:46:00,13:00:00,15:45:00,18:08:00,19:31:00
13881,38,طبقة,tbqa,12,5,12-05,06:20:00,07:47:00,13:00:00,15:46:00,18:08:00,19:31:00
13882,38,طبقة,tbqa,12,6,12-06,06:21:00,07:48:00,13:00:00,15:46:00,18:08:00,19:32:00
13883,38,طبقة,tbqa,12,7,12-07,06:22:00,07:48:00,13:01:00,15:46:00,18:09:00,19:32:00
13884,38,طبقة,tbqa,12,8,12-08,06:22:00,07:49:00,13:01:00,15:46:00,18:09:00,19:32:00
13885,38,طبقة,tbqa,12,9,12-09,06:23:00,07:50:00,13:02:00,15:46:00,18:09:00,19:32:00
13886,38,طبقة,tbqa,12,10,12-10,06:24:00,07:51:00,13:02:00,15:46:00,18:09:00,19:32:00
13887,38,طبقة,tbqa,12,11,12-11,06:24:00,07:51:00,13:03:00,15:47:00,18:09:00,19:33:00
13888,38,طبقة,tbqa,12,12,12-12,06:25:00,07:52:00,13:03:00,15:47:00,18:09:00,19:33:00
13889,38,طبقة,tbqa,12,13,12-13,06:26:00,07:53:00,13:03:00,15:47:00,18:10:00,19:33:00
13890,38,طبقة,tbqa,12,14,12-14,06:26:00,07:53:00,13:04:00,15:48:00,18:10:00,19:34:00
13891,38,طبقة,tbqa,12,15,12-15,06:27:00,07:54:00,13:04:00,15:48:00,18:10:00,19:34:00
13892,38,طبقة,tbqa,12,16,12-16,06:27:00,07:55:00,13:05:00,15:48:00,18:11:00,19:34:00
13893,38,طبقة,tbqa,12,17,12-17,06:28:00,07:55:00,13:05:00,15:49:00,18:11:00,19:35:00
13894,38,طبقة,tbqa,12,18,12-18,06:28:00,07:56:00,13:06:00,15:49:00,18:11:00,19:35:00
13895,38,طبقة,tbqa,12,19,12-19,06:29:00,07:56:00,13:06:00,15:49:00,18:12:00,19:36:00
13896,38,طبقة,tbqa,12,20,12-20,06:30:00,07:57:00,13:07:00,15:50:00,18:12:00,19:36:00
13897,38,طبقة,tbqa,12,21,12-21,06:30:00,07:57:00,13:07:00,15:50:00,18:13:00,19:37:00
13898,38,طبقة,tbqa,12,22,12-22,06:30:00,07:58:00,13:08:00,15:51:00,18:13:00,19:37:00
13899,38,طبقة,tbqa,12,23,12-23,06:31:00,07:58:00,13:08:00,15:51:00,18:14:00,19:38:00
13900,38,طبقة,tbqa,12,24,12-24,06:31:00,07:59:00,13:09:00,15:52:00,18:14:00,19:38:00
13901,38,طبقة,tbqa,12,25,12-25,06:32:00,07:59:00,13:09:00,15:52:00,18:15:00,19:39:00
13902,38,طبقة,tbqa,12,26,12-26,06:32:00,08:00:00,13:10:00,15:53:00,18:15:00,19:39:00
13903,38,طبقة,tbqa,12,27,12-27,06:33:00,08:00:00,13:10:00,15:54:00,18:16:00,19:40:00
13904,38,طبقة,tbqa,12,28,12-28,06:33:00,08:00:00,13:11:00,15:54:00,18:17:00,19:40:00
